track_id,genre_top,filepath
38966,Experimental,fma_small/038/038966.mp3
38967,Experimental,fma_small/038/038967.mp3
39188,Experimental,fma_small/039/039188.mp3
39259,Experimental,fma_small/039/039259.mp3
39278,Experimental,fma_small/039/039278.mp3
39291,Electronic,fma_small/039/039291.mp3
39298,Rock,fma_small/039/039298.mp3
39316,Experimental,fma_small/039/039316.mp3
39317,Experimental,fma_small/039/039317.mp3
39318,Experimental,fma_small/039/039318.mp3
39357,International,fma_small/039/039357.mp3
39359,Rock,fma_small/039/039359.mp3
39378,Experimental,fma_small/039/039378.mp3
39484,Experimental,fma_small/039/039484.mp3
39488,Folk,fma_small/039/039488.mp3
39530,Pop,fma_small/039/039530.mp3
39605,Electronic,fma_small/039/039605.mp3
39607,Electronic,fma_small/039/039607.mp3
39658,Pop,fma_small/039/039658.mp3
39659,Pop,fma_small/039/039659.mp3
39660,Pop,fma_small/039/039660.mp3
39661,Pop,fma_small/039/039661.mp3
39662,Pop,fma_small/039/039662.mp3
39663,Pop,fma_small/039/039663.mp3
39664,Pop,fma_small/039/039664.mp3
39665,Pop,fma_small/039/039665.mp3
39666,Pop,fma_small/039/039666.mp3
39667,Pop,fma_small/039/039667.mp3
39875,Experimental,fma_small/039/039875.mp3
39900,Experimental,fma_small/039/039900.mp3
39904,Experimental,fma_small/039/039904.mp3
40121,Experimental,fma_small/040/040121.mp3
40122,Experimental,fma_small/040/040122.mp3
40123,Experimental,fma_small/040/040123.mp3
40133,Rock,fma_small/040/040133.mp3
40134,Rock,fma_small/040/040134.mp3
40139,Rock,fma_small/040/040139.mp3
40141,Rock,fma_small/040/040141.mp3
40147,Experimental,fma_small/040/040147.mp3
40161,Experimental,fma_small/040/040161.mp3
40180,Experimental,fma_small/040/040180.mp3
40182,Experimental,fma_small/040/040182.mp3
40229,Folk,fma_small/040/040229.mp3
40230,Folk,fma_small/040/040230.mp3
40231,Folk,fma_small/040/040231.mp3
40232,Folk,fma_small/040/040232.mp3
40233,Folk,fma_small/040/040233.mp3
40234,Folk,fma_small/040/040234.mp3
40235,Folk,fma_small/040/040235.mp3
40236,Folk,fma_small/040/040236.mp3
40237,Folk,fma_small/040/040237.mp3
40238,Folk,fma_small/040/040238.mp3
40239,Folk,fma_small/040/040239.mp3
40240,Folk,fma_small/040/040240.mp3
40241,Folk,fma_small/040/040241.mp3
40242,Folk,fma_small/040/040242.mp3
40243,Folk,fma_small/040/040243.mp3
40244,Folk,fma_small/040/040244.mp3
40245,Folk,fma_small/040/040245.mp3
40250,Instrumental,fma_small/040/040250.mp3
40509,Experimental,fma_small/040/040509.mp3
40525,Hip-Hop,fma_small/040/040525.mp3
40541,Hip-Hop,fma_small/040/040541.mp3
40542,Hip-Hop,fma_small/040/040542.mp3
40598,Experimental,fma_small/040/040598.mp3
40654,Instrumental,fma_small/040/040654.mp3
40655,Instrumental,fma_small/040/040655.mp3
40656,Instrumental,fma_small/040/040656.mp3
40657,Instrumental,fma_small/040/040657.mp3
40658,Instrumental,fma_small/040/040658.mp3
40659,Instrumental,fma_small/040/040659.mp3
40660,Instrumental,fma_small/040/040660.mp3
40683,Electronic,fma_small/040/040683.mp3
40725,Electronic,fma_small/040/040725.mp3
40842,Electronic,fma_small/040/040842.mp3
40843,Electronic,fma_small/040/040843.mp3
40844,Electronic,fma_small/040/040844.mp3
40845,Electronic,fma_small/040/040845.mp3
40851,Electronic,fma_small/040/040851.mp3
40903,Rock,fma_small/040/040903.mp3
40908,Experimental,fma_small/040/040908.mp3
40909,Experimental,fma_small/040/040909.mp3
40938,Rock,fma_small/040/040938.mp3
40940,Rock,fma_small/040/040940.mp3
40984,Rock,fma_small/040/040984.mp3
40985,Rock,fma_small/040/040985.mp3
40986,Rock,fma_small/040/040986.mp3
41018,International,fma_small/041/041018.mp3
41019,International,fma_small/041/041019.mp3
41020,International,fma_small/041/041020.mp3
41054,Experimental,fma_small/041/041054.mp3
41095,Rock,fma_small/041/041095.mp3
41147,Electronic,fma_small/041/041147.mp3
41191,Folk,fma_small/041/041191.mp3
41192,Folk,fma_small/041/041192.mp3
41310,Folk,fma_small/041/041310.mp3
41381,Pop,fma_small/041/041381.mp3
41568,Pop,fma_small/041/041568.mp3
41570,Folk,fma_small/041/041570.mp3
41573,Instrumental,fma_small/041/041573.mp3
41605,Experimental,fma_small/041/041605.mp3
41709,Experimental,fma_small/041/041709.mp3
41714,Experimental,fma_small/041/041714.mp3
41812,Rock,fma_small/041/041812.mp3
41819,Pop,fma_small/041/041819.mp3
41820,Pop,fma_small/041/041820.mp3
41825,Pop,fma_small/041/041825.mp3
41961,Rock,fma_small/041/041961.mp3
41962,Rock,fma_small/041/041962.mp3
41965,Rock,fma_small/041/041965.mp3
41971,Instrumental,fma_small/041/041971.mp3
41983,Instrumental,fma_small/041/041983.mp3
42014,International,fma_small/042/042014.mp3
42016,International,fma_small/042/042016.mp3
42017,International,fma_small/042/042017.mp3
42018,Electronic,fma_small/042/042018.mp3
42019,Electronic,fma_small/042/042019.mp3
42020,International,fma_small/042/042020.mp3
42023,International,fma_small/042/042023.mp3
42025,International,fma_small/042/042025.mp3
42029,International,fma_small/042/042029.mp3
42030,International,fma_small/042/042030.mp3
42031,International,fma_small/042/042031.mp3
42040,Hip-Hop,fma_small/042/042040.mp3
42044,Rock,fma_small/042/042044.mp3
42045,Hip-Hop,fma_small/042/042045.mp3
42046,Hip-Hop,fma_small/042/042046.mp3
42048,Pop,fma_small/042/042048.mp3
42119,Experimental,fma_small/042/042119.mp3
42126,Experimental,fma_small/042/042126.mp3
42129,Experimental,fma_small/042/042129.mp3
42135,Experimental,fma_small/042/042135.mp3
42138,Experimental,fma_small/042/042138.mp3
42139,Experimental,fma_small/042/042139.mp3
42141,Experimental,fma_small/042/042141.mp3
42146,Experimental,fma_small/042/042146.mp3
42234,International,fma_small/042/042234.mp3
42235,International,fma_small/042/042235.mp3
42236,International,fma_small/042/042236.mp3
42238,International,fma_small/042/042238.mp3
42240,International,fma_small/042/042240.mp3
42241,International,fma_small/042/042241.mp3
42243,International,fma_small/042/042243.mp3
42245,International,fma_small/042/042245.mp3
42247,International,fma_small/042/042247.mp3
42310,Rock,fma_small/042/042310.mp3
42372,Electronic,fma_small/042/042372.mp3
42373,Electronic,fma_small/042/042373.mp3
42374,Electronic,fma_small/042/042374.mp3
42375,Electronic,fma_small/042/042375.mp3
42376,Electronic,fma_small/042/042376.mp3
42377,Electronic,fma_small/042/042377.mp3
42442,Rock,fma_small/042/042442.mp3
42463,Folk,fma_small/042/042463.mp3
42475,Rock,fma_small/042/042475.mp3
42648,Folk,fma_small/042/042648.mp3
42659,Folk,fma_small/042/042659.mp3
42751,Pop,fma_small/042/042751.mp3
42761,Rock,fma_small/042/042761.mp3
42789,Rock,fma_small/042/042789.mp3
42844,Rock,fma_small/042/042844.mp3
42851,Rock,fma_small/042/042851.mp3
42911,Pop,fma_small/042/042911.mp3
42914,Pop,fma_small/042/042914.mp3
42915,Pop,fma_small/042/042915.mp3
42966,Experimental,fma_small/042/042966.mp3
42984,Experimental,fma_small/042/042984.mp3
43016,International,fma_small/043/043016.mp3
43018,International,fma_small/043/043018.mp3
43019,International,fma_small/043/043019.mp3
43020,International,fma_small/043/043020.mp3
43021,International,fma_small/043/043021.mp3
43022,International,fma_small/043/043022.mp3
43023,International,fma_small/043/043023.mp3
43024,International,fma_small/043/043024.mp3
43025,International,fma_small/043/043025.mp3
43026,International,fma_small/043/043026.mp3
43027,International,fma_small/043/043027.mp3
43028,International,fma_small/043/043028.mp3
43029,International,fma_small/043/043029.mp3
43030,International,fma_small/043/043030.mp3
43063,Experimental,fma_small/043/043063.mp3
43172,International,fma_small/043/043172.mp3
43173,International,fma_small/043/043173.mp3
43516,International,fma_small/043/043516.mp3
43517,International,fma_small/043/043517.mp3
43518,International,fma_small/043/043518.mp3
43519,International,fma_small/043/043519.mp3
43520,International,fma_small/043/043520.mp3
43521,International,fma_small/043/043521.mp3
43533,International,fma_small/043/043533.mp3
43534,International,fma_small/043/043534.mp3
43535,International,fma_small/043/043535.mp3
43536,International,fma_small/043/043536.mp3
43585,International,fma_small/043/043585.mp3
43586,International,fma_small/043/043586.mp3
43587,International,fma_small/043/043587.mp3
43588,International,fma_small/043/043588.mp3
43589,International,fma_small/043/043589.mp3
43590,International,fma_small/043/043590.mp3
43592,International,fma_small/043/043592.mp3
43593,International,fma_small/043/043593.mp3
43594,International,fma_small/043/043594.mp3
43595,International,fma_small/043/043595.mp3
43596,International,fma_small/043/043596.mp3
43598,International,fma_small/043/043598.mp3
43599,International,fma_small/043/043599.mp3
43600,International,fma_small/043/043600.mp3
43608,Experimental,fma_small/043/043608.mp3
43621,Folk,fma_small/043/043621.mp3
43623,Folk,fma_small/043/043623.mp3
43691,Experimental,fma_small/043/043691.mp3
43695,International,fma_small/043/043695.mp3
43696,International,fma_small/043/043696.mp3
43697,International,fma_small/043/043697.mp3
43698,International,fma_small/043/043698.mp3
43699,International,fma_small/043/043699.mp3
43761,Folk,fma_small/043/043761.mp3
43765,International,fma_small/043/043765.mp3
43766,International,fma_small/043/043766.mp3
43767,International,fma_small/043/043767.mp3
43768,International,fma_small/043/043768.mp3
43773,Pop,fma_small/043/043773.mp3
43796,Folk,fma_small/043/043796.mp3
43842,Folk,fma_small/043/043842.mp3
43843,Folk,fma_small/043/043843.mp3
43844,Hip-Hop,fma_small/043/043844.mp3
43856,Hip-Hop,fma_small/043/043856.mp3
43857,Hip-Hop,fma_small/043/043857.mp3
43858,Hip-Hop,fma_small/043/043858.mp3
43859,Hip-Hop,fma_small/043/043859.mp3
43860,Hip-Hop,fma_small/043/043860.mp3
43861,Hip-Hop,fma_small/043/043861.mp3
43863,Hip-Hop,fma_small/043/043863.mp3
43865,Hip-Hop,fma_small/043/043865.mp3
43866,Hip-Hop,fma_small/043/043866.mp3
43867,Hip-Hop,fma_small/043/043867.mp3
43868,Hip-Hop,fma_small/043/043868.mp3
43869,Hip-Hop,fma_small/043/043869.mp3
43883,Experimental,fma_small/043/043883.mp3
43886,Experimental,fma_small/043/043886.mp3
43899,Hip-Hop,fma_small/043/043899.mp3
43911,Hip-Hop,fma_small/043/043911.mp3
43962,Folk,fma_small/043/043962.mp3
43965,Folk,fma_small/043/043965.mp3
44092,Electronic,fma_small/044/044092.mp3
44110,Experimental,fma_small/044/044110.mp3
44169,Experimental,fma_small/044/044169.mp3
44236,Hip-Hop,fma_small/044/044236.mp3
44342,Experimental,fma_small/044/044342.mp3
44347,Experimental,fma_small/044/044347.mp3
44354,Experimental,fma_small/044/044354.mp3
44355,Experimental,fma_small/044/044355.mp3
44777,Folk,fma_small/044/044777.mp3
44778,Experimental,fma_small/044/044778.mp3
44779,Experimental,fma_small/044/044779.mp3
44780,Experimental,fma_small/044/044780.mp3
44781,Experimental,fma_small/044/044781.mp3
44782,Experimental,fma_small/044/044782.mp3
44791,Experimental,fma_small/044/044791.mp3
44792,Experimental,fma_small/044/044792.mp3
44793,Experimental,fma_small/044/044793.mp3
44794,Experimental,fma_small/044/044794.mp3
44795,Experimental,fma_small/044/044795.mp3
44796,Experimental,fma_small/044/044796.mp3
44797,Experimental,fma_small/044/044797.mp3
44798,Experimental,fma_small/044/044798.mp3
44799,Experimental,fma_small/044/044799.mp3
44800,Experimental,fma_small/044/044800.mp3
44801,Experimental,fma_small/044/044801.mp3
44802,Experimental,fma_small/044/044802.mp3
44803,Experimental,fma_small/044/044803.mp3
44804,Experimental,fma_small/044/044804.mp3
44805,Pop,fma_small/044/044805.mp3
44806,Pop,fma_small/044/044806.mp3
44809,Pop,fma_small/044/044809.mp3
44820,International,fma_small/044/044820.mp3
44821,International,fma_small/044/044821.mp3
44822,International,fma_small/044/044822.mp3
44823,International,fma_small/044/044823.mp3
44848,Experimental,fma_small/044/044848.mp3
44849,Experimental,fma_small/044/044849.mp3
44850,Experimental,fma_small/044/044850.mp3
44851,Experimental,fma_small/044/044851.mp3
44853,Experimental,fma_small/044/044853.mp3
44854,Experimental,fma_small/044/044854.mp3
44917,Rock,fma_small/044/044917.mp3
44918,Rock,fma_small/044/044918.mp3
44946,International,fma_small/044/044946.mp3
44947,International,fma_small/044/044947.mp3
44948,International,fma_small/044/044948.mp3
44949,International,fma_small/044/044949.mp3
44950,International,fma_small/044/044950.mp3
44951,International,fma_small/044/044951.mp3
44952,International,fma_small/044/044952.mp3
45055,Rock,fma_small/045/045055.mp3
45099,Electronic,fma_small/045/045099.mp3
45100,Electronic,fma_small/045/045100.mp3
45101,Electronic,fma_small/045/045101.mp3
45102,Electronic,fma_small/045/045102.mp3
45103,Electronic,fma_small/045/045103.mp3
45119,Pop,fma_small/045/045119.mp3
45122,Pop,fma_small/045/045122.mp3
45125,Pop,fma_small/045/045125.mp3
45126,Pop,fma_small/045/045126.mp3
45127,Pop,fma_small/045/045127.mp3
45128,Pop,fma_small/045/045128.mp3
45149,Electronic,fma_small/045/045149.mp3
45150,Electronic,fma_small/045/045150.mp3
45151,Electronic,fma_small/045/045151.mp3
45152,Electronic,fma_small/045/045152.mp3
45153,Electronic,fma_small/045/045153.mp3
45154,Electronic,fma_small/045/045154.mp3
45335,Pop,fma_small/045/045335.mp3
45387,Instrumental,fma_small/045/045387.mp3
45388,Instrumental,fma_small/045/045388.mp3
45389,Instrumental,fma_small/045/045389.mp3
45390,Instrumental,fma_small/045/045390.mp3
45391,Instrumental,fma_small/045/045391.mp3
45392,Instrumental,fma_small/045/045392.mp3
45393,Instrumental,fma_small/045/045393.mp3
45474,Rock,fma_small/045/045474.mp3
45475,Rock,fma_small/045/045475.mp3
45508,Electronic,fma_small/045/045508.mp3
45513,Folk,fma_small/045/045513.mp3
45514,Folk,fma_small/045/045514.mp3
45515,Folk,fma_small/045/045515.mp3
45516,Folk,fma_small/045/045516.mp3
45517,Folk,fma_small/045/045517.mp3
45518,Folk,fma_small/045/045518.mp3
45519,Folk,fma_small/045/045519.mp3
45520,Folk,fma_small/045/045520.mp3
45521,Folk,fma_small/045/045521.mp3
45522,Folk,fma_small/045/045522.mp3
45523,Folk,fma_small/045/045523.mp3
45934,Experimental,fma_small/045/045934.mp3
45941,Experimental,fma_small/045/045941.mp3
46024,Rock,fma_small/046/046024.mp3
46043,Experimental,fma_small/046/046043.mp3
46058,Experimental,fma_small/046/046058.mp3
46068,Experimental,fma_small/046/046068.mp3
46078,Hip-Hop,fma_small/046/046078.mp3
46079,Experimental,fma_small/046/046079.mp3
46157,Electronic,fma_small/046/046157.mp3
46158,Electronic,fma_small/046/046158.mp3
46159,Electronic,fma_small/046/046159.mp3
46160,Electronic,fma_small/046/046160.mp3
46161,Experimental,fma_small/046/046161.mp3
46162,Experimental,fma_small/046/046162.mp3
46238,Experimental,fma_small/046/046238.mp3
46241,Experimental,fma_small/046/046241.mp3
46525,Instrumental,fma_small/046/046525.mp3
46611,Experimental,fma_small/046/046611.mp3
46711,Experimental,fma_small/046/046711.mp3
46717,Experimental,fma_small/046/046717.mp3
46718,Experimental,fma_small/046/046718.mp3
46720,Experimental,fma_small/046/046720.mp3
46726,Hip-Hop,fma_small/046/046726.mp3
46732,Pop,fma_small/046/046732.mp3
46733,Pop,fma_small/046/046733.mp3
46736,Pop,fma_small/046/046736.mp3
46839,Pop,fma_small/046/046839.mp3
46840,Pop,fma_small/046/046840.mp3
46841,Pop,fma_small/046/046841.mp3
46842,Pop,fma_small/046/046842.mp3
46844,Pop,fma_small/046/046844.mp3
46846,Pop,fma_small/046/046846.mp3
46854,Pop,fma_small/046/046854.mp3
46855,Pop,fma_small/046/046855.mp3
46928,Pop,fma_small/046/046928.mp3
46930,Pop,fma_small/046/046930.mp3
47032,Rock,fma_small/047/047032.mp3
47068,Electronic,fma_small/047/047068.mp3
47069,Electronic,fma_small/047/047069.mp3
47070,Electronic,fma_small/047/047070.mp3
47071,Electronic,fma_small/047/047071.mp3
47072,Electronic,fma_small/047/047072.mp3
47073,Electronic,fma_small/047/047073.mp3
47074,Electronic,fma_small/047/047074.mp3
47075,Electronic,fma_small/047/047075.mp3
47076,Electronic,fma_small/047/047076.mp3
47077,Electronic,fma_small/047/047077.mp3
47100,Pop,fma_small/047/047100.mp3
47192,Experimental,fma_small/047/047192.mp3
47193,Experimental,fma_small/047/047193.mp3
47194,Experimental,fma_small/047/047194.mp3
47195,Experimental,fma_small/047/047195.mp3
47196,Experimental,fma_small/047/047196.mp3
47197,Experimental,fma_small/047/047197.mp3
47198,Experimental,fma_small/047/047198.mp3
47199,Experimental,fma_small/047/047199.mp3
47200,Experimental,fma_small/047/047200.mp3
47201,Experimental,fma_small/047/047201.mp3
47202,Experimental,fma_small/047/047202.mp3
47260,Electronic,fma_small/047/047260.mp3
47471,Rock,fma_small/047/047471.mp3
47506,Folk,fma_small/047/047506.mp3
47510,Rock,fma_small/047/047510.mp3
47526,Rock,fma_small/047/047526.mp3
47628,Folk,fma_small/047/047628.mp3
47657,Electronic,fma_small/047/047657.mp3
47658,Electronic,fma_small/047/047658.mp3
47659,Electronic,fma_small/047/047659.mp3
47660,Electronic,fma_small/047/047660.mp3
47661,Folk,fma_small/047/047661.mp3
47662,Folk,fma_small/047/047662.mp3
47663,Folk,fma_small/047/047663.mp3
47665,Pop,fma_small/047/047665.mp3
47666,Pop,fma_small/047/047666.mp3
47670,Pop,fma_small/047/047670.mp3
47671,Pop,fma_small/047/047671.mp3
47707,Experimental,fma_small/047/047707.mp3
47826,Experimental,fma_small/047/047826.mp3
47835,Pop,fma_small/047/047835.mp3
47865,Folk,fma_small/047/047865.mp3
47868,Folk,fma_small/047/047868.mp3
47894,Pop,fma_small/047/047894.mp3
47895,Pop,fma_small/047/047895.mp3
47896,Pop,fma_small/047/047896.mp3
47897,Pop,fma_small/047/047897.mp3
47916,Rock,fma_small/047/047916.mp3
47921,Rock,fma_small/047/047921.mp3
48015,Rock,fma_small/048/048015.mp3
48042,Experimental,fma_small/048/048042.mp3
48043,Experimental,fma_small/048/048043.mp3
48044,Experimental,fma_small/048/048044.mp3
48046,Experimental,fma_small/048/048046.mp3
48269,Experimental,fma_small/048/048269.mp3
48293,Electronic,fma_small/048/048293.mp3
48307,Experimental,fma_small/048/048307.mp3
48317,Experimental,fma_small/048/048317.mp3
48367,Rock,fma_small/048/048367.mp3
48368,Rock,fma_small/048/048368.mp3
48369,Rock,fma_small/048/048369.mp3
48437,Electronic,fma_small/048/048437.mp3
48439,Electronic,fma_small/048/048439.mp3
48440,Electronic,fma_small/048/048440.mp3
48442,Electronic,fma_small/048/048442.mp3
48443,Electronic,fma_small/048/048443.mp3
48444,Pop,fma_small/048/048444.mp3
48446,Pop,fma_small/048/048446.mp3
48450,Pop,fma_small/048/048450.mp3
48452,Pop,fma_small/048/048452.mp3
48453,Pop,fma_small/048/048453.mp3
48454,Pop,fma_small/048/048454.mp3
48456,Pop,fma_small/048/048456.mp3
48457,Pop,fma_small/048/048457.mp3
48462,Electronic,fma_small/048/048462.mp3
48463,Electronic,fma_small/048/048463.mp3
48464,Electronic,fma_small/048/048464.mp3
48465,Electronic,fma_small/048/048465.mp3
48466,Electronic,fma_small/048/048466.mp3
48488,International,fma_small/048/048488.mp3
48489,International,fma_small/048/048489.mp3
48491,International,fma_small/048/048491.mp3
48492,International,fma_small/048/048492.mp3
48493,International,fma_small/048/048493.mp3
48494,International,fma_small/048/048494.mp3
48763,Rock,fma_small/048/048763.mp3
48808,Folk,fma_small/048/048808.mp3
48815,Folk,fma_small/048/048815.mp3
48861,Experimental,fma_small/048/048861.mp3
48862,Experimental,fma_small/048/048862.mp3
48863,Experimental,fma_small/048/048863.mp3
48864,Experimental,fma_small/048/048864.mp3
48865,Experimental,fma_small/048/048865.mp3
48931,Experimental,fma_small/048/048931.mp3
48990,Rock,fma_small/048/048990.mp3
48999,Rock,fma_small/048/048999.mp3
49029,Folk,fma_small/049/049029.mp3
49030,Folk,fma_small/049/049030.mp3
49039,Pop,fma_small/049/049039.mp3
49061,Experimental,fma_small/049/049061.mp3
49062,Experimental,fma_small/049/049062.mp3
49064,Experimental,fma_small/049/049064.mp3
49066,Experimental,fma_small/049/049066.mp3
49067,Experimental,fma_small/049/049067.mp3
49068,Experimental,fma_small/049/049068.mp3
49070,Experimental,fma_small/049/049070.mp3
49071,Experimental,fma_small/049/049071.mp3
49072,Experimental,fma_small/049/049072.mp3
49073,Experimental,fma_small/049/049073.mp3
49394,Experimental,fma_small/049/049394.mp3
49401,Experimental,fma_small/049/049401.mp3
49407,Experimental,fma_small/049/049407.mp3
49408,Experimental,fma_small/049/049408.mp3
49441,Rock,fma_small/049/049441.mp3
49473,Pop,fma_small/049/049473.mp3
49476,Hip-Hop,fma_small/049/049476.mp3
49477,Pop,fma_small/049/049477.mp3
49478,Hip-Hop,fma_small/049/049478.mp3
49479,Hip-Hop,fma_small/049/049479.mp3
49812,Rock,fma_small/049/049812.mp3
49817,Rock,fma_small/049/049817.mp3
49842,Folk,fma_small/049/049842.mp3
49843,Folk,fma_small/049/049843.mp3
49844,Folk,fma_small/049/049844.mp3
49845,Folk,fma_small/049/049845.mp3
49846,Folk,fma_small/049/049846.mp3
49847,Folk,fma_small/049/049847.mp3
49848,Folk,fma_small/049/049848.mp3
49849,Folk,fma_small/049/049849.mp3
49856,Folk,fma_small/049/049856.mp3
49857,Folk,fma_small/049/049857.mp3
50264,Hip-Hop,fma_small/050/050264.mp3
50272,Pop,fma_small/050/050272.mp3
50276,Folk,fma_small/050/050276.mp3
50283,International,fma_small/050/050283.mp3
50323,Folk,fma_small/050/050323.mp3
50444,Rock,fma_small/050/050444.mp3
50445,Rock,fma_small/050/050445.mp3
50446,Rock,fma_small/050/050446.mp3
50447,Rock,fma_small/050/050447.mp3
50448,Rock,fma_small/050/050448.mp3
50449,Rock,fma_small/050/050449.mp3
50539,Rock,fma_small/050/050539.mp3
50543,Rock,fma_small/050/050543.mp3
50752,Rock,fma_small/050/050752.mp3
50753,Rock,fma_small/050/050753.mp3
50754,Rock,fma_small/050/050754.mp3
50836,Experimental,fma_small/050/050836.mp3
50952,Folk,fma_small/050/050952.mp3
50955,Instrumental,fma_small/050/050955.mp3
50956,Instrumental,fma_small/050/050956.mp3
51004,International,fma_small/051/051004.mp3
51005,International,fma_small/051/051005.mp3
51006,International,fma_small/051/051006.mp3
51111,Experimental,fma_small/051/051111.mp3
51112,Experimental,fma_small/051/051112.mp3
51113,Experimental,fma_small/051/051113.mp3
51114,Experimental,fma_small/051/051114.mp3
51115,Experimental,fma_small/051/051115.mp3
51117,Experimental,fma_small/051/051117.mp3
51118,Experimental,fma_small/051/051118.mp3
51120,Pop,fma_small/051/051120.mp3
51157,Experimental,fma_small/051/051157.mp3
51158,Experimental,fma_small/051/051158.mp3
51203,Experimental,fma_small/051/051203.mp3
51260,Pop,fma_small/051/051260.mp3
51261,Pop,fma_small/051/051261.mp3
51262,Pop,fma_small/051/051262.mp3
51263,Pop,fma_small/051/051263.mp3
51265,Pop,fma_small/051/051265.mp3
51267,Pop,fma_small/051/051267.mp3
51268,Pop,fma_small/051/051268.mp3
51269,Pop,fma_small/051/051269.mp3
51271,Pop,fma_small/051/051271.mp3
51272,Pop,fma_small/051/051272.mp3
51273,Pop,fma_small/051/051273.mp3
51274,Pop,fma_small/051/051274.mp3
51275,Pop,fma_small/051/051275.mp3
51276,Pop,fma_small/051/051276.mp3
51278,Pop,fma_small/051/051278.mp3
51291,Pop,fma_small/051/051291.mp3
51292,Pop,fma_small/051/051292.mp3
51301,Experimental,fma_small/051/051301.mp3
51305,Experimental,fma_small/051/051305.mp3
51333,Folk,fma_small/051/051333.mp3
51479,Experimental,fma_small/051/051479.mp3
51655,Folk,fma_small/051/051655.mp3
51659,Folk,fma_small/051/051659.mp3
51661,Folk,fma_small/051/051661.mp3
51776,Instrumental,fma_small/051/051776.mp3
51784,Electronic,fma_small/051/051784.mp3
51785,Electronic,fma_small/051/051785.mp3
51918,Folk,fma_small/051/051918.mp3
51919,Folk,fma_small/051/051919.mp3
51923,Electronic,fma_small/051/051923.mp3
51954,Electronic,fma_small/051/051954.mp3
51991,International,fma_small/051/051991.mp3
51992,International,fma_small/051/051992.mp3
51998,International,fma_small/051/051998.mp3
51999,International,fma_small/051/051999.mp3
52000,International,fma_small/052/052000.mp3
52001,International,fma_small/052/052001.mp3
52034,Pop,fma_small/052/052034.mp3
52035,Pop,fma_small/052/052035.mp3
52036,Pop,fma_small/052/052036.mp3
52037,Pop,fma_small/052/052037.mp3
52039,Pop,fma_small/052/052039.mp3
52040,Pop,fma_small/052/052040.mp3
52041,Pop,fma_small/052/052041.mp3
52042,Pop,fma_small/052/052042.mp3
52044,Pop,fma_small/052/052044.mp3
52045,Pop,fma_small/052/052045.mp3
52118,International,fma_small/052/052118.mp3
52119,International,fma_small/052/052119.mp3
52120,International,fma_small/052/052120.mp3
52121,International,fma_small/052/052121.mp3
52122,International,fma_small/052/052122.mp3
52123,International,fma_small/052/052123.mp3
52124,International,fma_small/052/052124.mp3
52125,International,fma_small/052/052125.mp3
52126,International,fma_small/052/052126.mp3
52127,International,fma_small/052/052127.mp3
52128,International,fma_small/052/052128.mp3
52129,International,fma_small/052/052129.mp3
52141,Experimental,fma_small/052/052141.mp3
52375,Pop,fma_small/052/052375.mp3
52380,Pop,fma_small/052/052380.mp3
52389,Pop,fma_small/052/052389.mp3
52393,Pop,fma_small/052/052393.mp3
52409,Electronic,fma_small/052/052409.mp3
52446,Instrumental,fma_small/052/052446.mp3
52447,Instrumental,fma_small/052/052447.mp3
52448,Instrumental,fma_small/052/052448.mp3
52449,Instrumental,fma_small/052/052449.mp3
52451,Instrumental,fma_small/052/052451.mp3
52452,Instrumental,fma_small/052/052452.mp3
52500,Folk,fma_small/052/052500.mp3
52501,Folk,fma_small/052/052501.mp3
52502,Folk,fma_small/052/052502.mp3
52508,Folk,fma_small/052/052508.mp3
52522,Rock,fma_small/052/052522.mp3
52579,Hip-Hop,fma_small/052/052579.mp3
52628,Electronic,fma_small/052/052628.mp3
52629,Electronic,fma_small/052/052629.mp3
52630,Electronic,fma_small/052/052630.mp3
52631,Electronic,fma_small/052/052631.mp3
52632,Electronic,fma_small/052/052632.mp3
52633,Electronic,fma_small/052/052633.mp3
52634,Electronic,fma_small/052/052634.mp3
52635,Electronic,fma_small/052/052635.mp3
52636,Electronic,fma_small/052/052636.mp3
52637,Electronic,fma_small/052/052637.mp3
52638,Electronic,fma_small/052/052638.mp3
52639,Electronic,fma_small/052/052639.mp3
52641,Electronic,fma_small/052/052641.mp3
52642,Electronic,fma_small/052/052642.mp3
52644,Electronic,fma_small/052/052644.mp3
52645,Electronic,fma_small/052/052645.mp3
52646,Electronic,fma_small/052/052646.mp3
52647,Electronic,fma_small/052/052647.mp3
52648,Electronic,fma_small/052/052648.mp3
52649,Electronic,fma_small/052/052649.mp3
52650,Electronic,fma_small/052/052650.mp3
52859,Experimental,fma_small/052/052859.mp3
52860,Experimental,fma_small/052/052860.mp3
52861,Experimental,fma_small/052/052861.mp3
52862,Experimental,fma_small/052/052862.mp3
52945,Folk,fma_small/052/052945.mp3
52946,Folk,fma_small/052/052946.mp3
52947,Folk,fma_small/052/052947.mp3
52948,Folk,fma_small/052/052948.mp3
52950,Folk,fma_small/052/052950.mp3
52951,Folk,fma_small/052/052951.mp3
52953,Folk,fma_small/052/052953.mp3
52954,Folk,fma_small/052/052954.mp3
52955,Folk,fma_small/052/052955.mp3
53152,International,fma_small/053/053152.mp3
53154,International,fma_small/053/053154.mp3
53156,International,fma_small/053/053156.mp3
53157,International,fma_small/053/053157.mp3
53158,International,fma_small/053/053158.mp3
53159,International,fma_small/053/053159.mp3
53160,International,fma_small/053/053160.mp3
53228,Pop,fma_small/053/053228.mp3
